BTRAFCON	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
21	1	3	201010426855	89.853	1	10	2
0	1	3	201010427040	49.28	1	6	2
0	1	3	201010427175	53.887	1	4	2
0	1	3	201010427684	89.853	1	10	2
0	1	3	201010427766	49.28	1	6	2
3	1	3	201010427981	53.887	1	4	2
3	1	4	201010429022	269.56	1	10	2
3	1	3	201010787440	15.62	1	16	3
3	1	3	201010788202	17.436	1	1	3
0	1	3	201010789670	19.133	1	10	3
3	1	4	201010789972	296.785	1	16	3
3	1	3	201010792500	19.864	1	8	3
0	1	3	201010792748	14.573	1	21	3
0	1	3	201010793054	15.62	1	16	3
97	1	3	201010793072	15.62	1	16	3
3	1	3	201010793546	14.573	1	21	3
21	1	3	201010793700	20.315	1	3	3
0	1	3	201010793817	15.62	1	16	3
0	1	4	201010793823	295.16	1	13	3
0	1	3	201010793846	19.898	1	4	3
0	1	3	201010793914	20.315	1	3	3
0	1	3	201010793971	14.573	1	21	3
0	1	3	201010794146	15.62	1	16	3
3	1	2	201010794298	5.079	1	3	3
3	1	3	201010794630	15.62	1	16	3
0	1	3	201010795096	20.315	1	3	3
0	1	3	201010795363	20.315	1	3	3
0	1	3	201010795650	19.864	1	8	3
3	1	4	201010795672	296.564	1	10	3
97	1	3	201010795730	14.573	1	21	3
3	1	3	201010795790	20.315	1	3	3
3	1	4	201010795871	292.99	1	8	3
3	1	3	201010796008	15.62	1	16	3
1	1	3	201010796242	14.573	1	21	3
0	1	2	201010796283	5.056	1	7	3
97	1	3	201010796544	19.864	1	8	3
0	1	3	201010796642	20.315	1	3	3
0	1	2	201010796788	2.491	1	1	3
3	1	3	201010797130	14.758	1	13	3
3	1	2	201010797505	4.974	1	4	3
3	1	4	201010797628	292.99	1	8	3
0	1	3	201010797732	20.315	1	3	3
0	1	4	201010797757	291.467	1	21	3
3	1	3	201010798330	14.573	1	21	3
0	1	4	201010798489	291.467	1	21	3
0	1	3	201010799481	15.62	1	16	3
0	1	3	201011169992	13.047	1	2	4
0	1	3	201011170499	13.047	1	2	4
0	1	3	201011170531	13.047	1	3	4
0	1	3	201011171104	13.047	1	1	4
3	1	3	201011171264	13.047	1	2	4
0	1	3	201011171273	13.047	1	2	4
21	1	3	201011171426	13.047	1	1	4
0	1	3	201011171849	13.047	1	2	4
21	1	3	201011172000	33.921	1	7	4
3	1	3	201011172697	13.047	1	2	4
0	1	3	201011172851	13.047	1	3	4
0	1	3	201011172851	13.047	2	3	4
0	1	3	201011173218	13.047	1	3	4
0	1	3	201011173411	121.593	1	17	4
0	1	3	201011173561	33.921	1	7	4
3	1	3	201011173871	13.047	1	3	4
3	1	3	201011173891	13.047	1	3	4
0	1	3	201011173934	13.047	1	3	4
0	1	3	201011173957	13.047	1	2	4
21	1	3	201011174350	27.137	1	6	4
21	1	3	201011174805	13.047	1	3	4
0	1	3	201011174969	13.047	1	2	4
3	1	3	201011175069	13.047	1	1	4
0	1	3	201011175284	13.047	1	3	4
3	1	3	201011175361	27.137	1	6	4
0	1	3	201011175737	13.047	1	2	4
0	1	3	201011175851	13.047	1	2	4
0	1	3	201011175876	13.047	1	2	4
0	1	3	201011175881	13.047	1	2	4
0	1	3	201011175931	13.047	1	3	4
3	1	3	201011176043	13.047	1	3	4
3	1	3	201011176839	13.047	1	2	4
3	1	3	201011176873	13.047	1	3	4
0	1	4	201011177234	300.07	1	1	4
0	1	3	201011177480	13.047	1	2	4
21	1	3	201011178019	13.047	1	2	4
21	1	3	201011178165	59.362	1	11	4
3	1	3	201011178603	59.362	1	11	4
0	1	3	201011178613	13.047	1	3	4
3	1	3	201011518583	21.098	1	11	5
3	1	3	201011518659	16.569	1	1	5
21	1	3	201011518813	16.569	1	1	5
21	1	3	201011518950	16.459	1	8	5
3	1	3	201011519024	16.459	1	8	5
0	1	3	201011519245	16.459	1	8	5
97	1	3	201011519670	16.459	1	8	5
21	1	3	201011519858	16.569	1	2	5
97	1	6	201011520047	134.54	1	16	5
21	1	3	201011520270	16.569	1	2	5
21	1	4	201012003206	303.637	1	26	6
3	1	3	201012003212	20.242	1	26	6
97	1	3	201012003280	16.363	1	5	6
3	1	2	201012003292	14.82	1	20	6
3	1	3	201012003368	20.242	1	26	6
3	1	6	201012003596	133.38	1	20	6
0	1	3	201012415071	44.206	1	28	8
0	1	4	201012415161	307.737	1	51	8
0	1	4	201012415306	296.566	1	118	8
97	1	3	201012415389	28.382	1	15	8
0	1	3	201012415483	44.206	1	28	8
0	1	3	201012415527	98.855	1	118	8
0	1	3	201012415732	58.586	1	47	8
0	1	3	201012415746	61.547	1	51	8
0	1	4	201012416068	292.929	1	47	8
3	2	3	201012800877	19.051	1	2	11
0	2	3	201012800925	19.051	1	2	11
21	2	3	201012801024	19.051	1	2	11
97	3	3	201013036556	19.19	1	7	9
0	3	1	201013040667	4.798	1	4	9
0	2	3	201013535465	19.051	1	6	11
0	2	3	201013535654	19.051	1	1	11
0	2	3	201013535989	19.051	1	1	11
0	2	3	201013536142	19.051	1	1	11
0	2	3	201013536313	19.051	1	1	11
0	2	3	201013536545	19.051	1	1	11
0	2	3	201013536565	19.051	1	5	11
0	2	3	201013537199	19.051	1	1	11
0	2	3	201013537243	19.051	1	1	11
3	2	3	201013537357	48.988	1	7	11
3	2	3	201013537357	48.988	2	7	11
0	2	4	201013537471	285.76	1	6	11
0	2	3	201013537852	19.051	1	3	11
3	2	3	201013537906	48.988	1	7	11
0	2	3	201013538005	19.051	1	5	11
0	2	3	201013538036	19.051	1	1	11
0	2	3	201013538043	19.051	1	1	11
0	2	3	201013538059	19.051	1	1	11
0	2	3	201013538275	19.051	1	1	11
0	2	3	201013538275	19.051	2	1	11
0	2	3	201013538693	19.051	1	5	11
3	2	3	201013539611	19.051	1	3	11
0	2	3	201014067708	18.908	1	2	12
0	2	3	201014069348	18.908	1	3	12
3	2	4	201014069878	296.222	1	1	12
0	2	3	201014070756	18.908	1	1	12
0	2	4	201014070994	296.222	1	1	12
0	2	3	201014072465	12.211	1	5	12
0	2	3	201014072712	20.788	1	9	12
97	2	3	201014101394	16.703	1	1	74
0	2	3	201014102811	16.703	1	9	74
21	2	3	201014102967	16.703	1	1	74
3	2	3	201014103527	16.703	1	9	74
3	2	3	201014103819	16.703	1	1	74
0	2	3	201014104238	16.703	1	9	74
3	2	3	201014104298	16.703	1	1	74
0	2	3	201014104878	16.703	1	9	74
2	2	3	201014104993	16.703	1	1	74
3	2	3	201014105625	16.703	1	1	74
0	2	3	201014105751	16.703	1	9	74
3	2	3	201014738491	38.967	1	1	13
0	2	3	201014739166	38.967	1	1	13
0	2	4	201014739259	311.734	1	3	13
0	2	3	201014739454	38.967	1	5	13
3	2	4	201014739596	311.734	1	1	13
0	2	3	201014739603	38.967	1	1	13
3	2	3	201014740035	38.967	1	6	13
21	2	3	201014740119	38.967	1	1	13
0	2	3	201014740480	38.967	1	1	13
0	2	3	201014740580	38.967	1	1	13
3	2	3	201014740616	38.967	1	5	13
0	2	3	201014740635	38.967	1	1	13
0	2	3	201014740641	38.967	1	2	13
0	2	4	201014740680	311.734	1	4	13
3	2	3	201014740705	38.967	1	2	13
0	2	3	201014740823	38.967	1	1	13
0	2	3	201014740824	38.967	1	4	13
0	2	3	201014740851	38.967	1	1	13
3	2	4	201014741257	311.734	1	5	13
0	2	3	201014741626	38.967	1	1	13
0	2	3	201014741926	38.967	1	5	13
0	2	3	201014967901	18.905	1	1	10
3	2	3	201014968014	18.905	1	2	10
0	2	3	201014968629	18.746	1	6	33
3	2	3	201014968727	22.27	1	12	33
0	2	3	201014968987	18.905	1	1	10
3	2	3	201014969049	18.905	1	1	10
3	2	3	201014969122	18.905	1	2	10
21	2	3	201014969477	17.006	1	17	10
3	2	3	201014969507	17.006	1	17	10
3	2	3	201014969507	17.006	2	17	10
3	2	3	201014969885	15.077	1	5	10
0	2	3	201014970702	13.597	1	15	10
0	2	3	201014971261	18.466	1	1	33
0	2	2	201014971354	9.373	1	6	33
0	2	3	201014971813	18.905	1	1	10
0	2	3	201014972193	13.597	1	15	10
0	2	3	201014972286	17.006	1	17	10
0	2	3	201014972445	18.905	1	4	10
4	2	3	201014972815	18.466	1	2	33
3	2	3	201014972904	18.746	1	6	33
0	2	3	201014973685	17.006	1	17	10
3	2	1	201014974181	2.701	1	1	10
3	2	1	201014974181	2.701	2	1	10
3	2	1	201014974181	2.701	3	1	10
3	2	1	201014974181	2.701	4	1	10
3	2	1	201014974181	2.701	5	1	10
2	2	3	201014974251	18.905	1	1	10
99	2	3	201014974654	15.077	1	5	10
0	3	3	201014975484	22.464	1	1	46
0	2	3	201014975592	22.772	1	16	33
21	2	3	201014976182	15.077	1	5	10
21	2	3	201014976296	17.006	1	17	10
0	2	3	201014977670	18.905	1	2	10
0	2	3	201014978957	13.597	1	15	10
3	3	3	201015446323	20.054	1	1	41
0	3	3	201015446473	20.054	1	1	41
0	3	3	201015446563	20.054	1	1	41
0	3	3	201015446563	20.054	2	1	41
0	3	3	201015446787	20.054	1	1	41
21	3	3	201015446896	20.054	1	1	41
3	3	3	201015447062	20.054	1	1	41
21	3	3	201015447111	20.054	1	2	41
0	3	4	201015447115	290.777	1	2	41
0	3	3	201015447141	20.054	1	1	41
0	3	4	201015447221	290.777	1	1	41
3	3	3	201015447976	20.054	1	1	41
0	3	3	201015448094	20.054	1	2	41
0	3	3	201015448183	20.054	1	1	41
97	3	3	201015448461	20.054	1	1	41
97	3	3	201015448461	20.054	2	1	41
28	3	3	201015448482	20.054	1	1	41
0	3	3	201015448496	20.054	1	1	41
21	3	3	201015448516	20.054	1	2	41
0	3	3	201015448583	20.054	1	1	41
3	3	3	201015448595	20.054	1	1	41
0	3	3	201015449112	20.054	1	1	41
0	3	3	201015449124	20.054	1	1	41
0	3	4	201015449387	290.777	1	2	41
21	3	3	201015449424	20.054	1	2	41
21	3	3	201015449481	20.054	1	1	41
0	3	3	201015449506	20.054	1	1	41
0	3	3	201015449551	20.054	1	1	41
0	3	3	201015449573	20.054	1	1	41
21	3	3	201015449662	20.054	1	1	41
3	3	3	201015449912	20.054	1	1	41
0	3	3	201015450055	20.054	1	1	41
3	3	3	201015450147	20.054	1	2	41
3	3	3	201015450178	20.054	1	2	41
0	3	3	201015450255	20.054	1	1	41
3	3	2	201015450381	10.027	1	1	41
3	3	3	201015450409	20.054	1	1	41
0	3	3	201015450468	20.054	1	2	41
0	3	3	201015450600	20.054	1	2	41
3	3	4	201015450680	290.777	1	1	41
3	3	3	201015450769	20.054	1	2	41
3	3	3	201015450812	20.054	1	1	41
0	3	3	201015450905	20.054	1	1	41
21	3	3	201015450921	20.054	1	1	41
0	3	3	201015450946	20.054	1	1	41
0	3	3	201015451018	20.054	1	2	41
0	3	3	201015451023	20.054	1	2	41
97	3	3	201015451170	20.054	1	1	41
0	3	3	201015451235	20.054	1	1	41
0	3	3	201015451258	20.054	1	2	41
0	3	3	201015451402	20.054	1	1	41
0	3	3	201015451497	20.054	1	1	41
3	3	3	201015451653	20.054	1	1	41
3	3	3	201015451703	20.054	1	2	41
0	3	3	201015451821	20.054	1	1	41
3	3	3	201015452043	20.054	1	1	41
3	3	3	201015452141	20.054	1	1	41
0	3	3	201015452255	20.054	1	1	41
0	3	3	201016141717	12.222	1	3	43
0	3	3	201016142483	12.222	1	3	43
0	3	3	201016142604	12.222	1	3	43
21	3	3	201016142637	12.222	1	1	43
0	3	3	201016142982	12.222	1	1	43
0	3	3	201016143006	12.222	1	3	43
3	3	3	201016144211	12.222	1	1	43
0	3	3	201016144415	12.222	1	1	43
0	3	3	201016144501	12.222	1	1	43
99	3	3	201016145143	12.222	1	3	43
0	3	3	201016146201	12.222	1	1	43
0	3	3	201016146603	12.222	1	2	43
0	3	3	201016146607	12.222	1	2	43
0	3	3	201016147744	12.222	1	2	43
21	3	3	201016147859	12.222	1	1	43
0	3	3	201016148137	12.222	1	3	43
21	3	3	201016148312	12.222	1	1	43
0	3	3	201016148389	12.222	1	2	43
0	3	3	201016149410	12.222	1	3	43
0	3	3	201016150539	12.222	1	1	43
0	3	3	201016151564	12.222	1	3	43
0	3	3	201016151670	12.222	1	1	43
0	3	3	201016152986	12.222	1	2	43
21	3	3	201016154307	12.222	1	1	43
0	3	3	201016556311	20.212	1	2	45
0	3	3	201016557063	20.212	1	1	45
0	3	3	201016558003	20.212	1	1	45
0	3	3	201016559295	20.212	1	1	45
0	3	3	201016559649	20.212	1	1	45
21	3	3	201016559702	20.212	1	1	45
0	3	3	201016560711	20.212	1	1	45
0	3	3	201016562939	20.212	1	1	45
21	3	4	201016563924	293.08	1	1	45
21	3	4	201016565049	293.08	1	1	45
1	3	3	201016566166	20.212	1	1	45
2	3	3	201016567173	20.212	1	1	45
0	3	3	201016567706	20.212	1	1	45
2	3	3	201017261093	51.964	1	4	48
2	3	3	201017261094	51.964	1	4	48
21	3	3	201017262192	51.964	1	1	48
0	3	3	201017262573	51.964	1	1	48
0	3	3	201017262664	51.964	1	1	48
21	3	6	201017263027	155.892	1	4	48
0	3	3	201017263830	51.964	1	1	48
3	3	3	201017264408	51.964	1	1	48
2	3	3	201017265716	51.964	1	4	48
3	3	3	201017266272	51.964	1	4	48
97	1	3	201017502591	20.242	1	26	6
3	1	3	201017502691	20.242	1	26	6
3	1	3	201017503046	17.883	1	11	6
0	1	3	201017503053	20.242	1	26	6
0	1	3	201017503075	23.242	1	14	6
3	1	4	201017503129	303.637	1	26	6
21	1	3	201017503143	16.363	1	5	6
97	1	3	201017503173	14.82	1	20	6
97	1	3	201017503212	17.883	1	11	6
0	1	3	201017503214	17.883	1	11	6
0	1	2	201017503280	5.746	1	4	6
3	1	3	201017503301	16.463	1	7	6
21	1	3	201017503385	20.242	1	26	6
0	1	3	201017503403	23.242	1	14	6
3	1	3	201017503419	17.883	1	11	6
3	1	3	201017503473	14.82	1	20	6
0	1	3	201017503485	17.883	1	11	6
0	1	3	201017503519	20.242	1	26	6
3	1	3	201017503576	17.883	1	11	6
0	1	3	201017503628	19.337	1	1	6
0	1	3	201017503663	14.82	1	20	6
3	1	3	201017503664	14.82	1	20	6
21	1	3	201017503702	20.242	1	26	6
0	1	3	201017503706	20.242	1	26	6
3	1	3	201017503762	17.238	1	4	6
3	1	3	201017503779	20.242	1	26	6
0	1	3	201017503808	16.463	1	7	6
0	1	3	201017503816	14.82	1	20	6
21	1	3	201017503903	14.82	1	20	6
3	1	3	201017503904	14.82	1	20	6
3	1	3	201017503996	14.82	1	20	6
97	1	3	201017504000	19.337	1	1	6
0	1	3	201017504038	14.82	1	20	6
21	1	3	201017504059	17.238	1	4	6
0	1	3	201017504153	16.363	1	5	6
3	1	3	201017504155	20.242	1	26	6
0	1	3	201017504156	20.242	1	26	6
3	1	3	201017504165	20.242	1	26	6
0	1	3	201017504168	20.242	1	26	6
3	1	3	201017504178	20.242	1	26	6
0	1	3	201017504229	23.242	1	14	6
3	1	4	201017504315	290.519	1	14	6
0	1	3	201017504316	23.242	1	14	6
0	1	3	201017504332	16.363	1	5	6
3	1	3	201017504373	17.883	1	11	6
0	1	3	201017504390	14.82	1	20	6
21	1	3	201017504391	14.82	1	20	6
21	1	3	201017504397	14.82	1	20	6
3	1	3	201017504416	20.242	1	26	6
3	1	3	201017504496	20.242	1	26	6
3	1	3	201017504522	16.463	1	7	6
3	1	3	201017504552	19.337	1	2	6
97	1	3	201017504585	20.242	1	26	6
3	1	3	201017504628	14.82	1	20	6
0	1	3	201017504779	17.883	1	11	6
4	1	3	201017504878	20.242	1	26	6
1	1	2	201017504886	5.454	1	5	6
21	1	3	201017504950	20.242	1	26	6
97	1	3	201017505119	20.242	1	26	6
0	1	3	201017505121	20.242	1	26	6
0	1	4	201017505125	303.637	1	26	6
21	1	3	201017505138	19.337	1	2	6
21	1	3	201017505512	20.242	1	26	6
21	3	2	201017639867	5.214	1	1	49
0	3	3	201017642119	15.641	1	1	49
0	3	3	201017643366	15.641	1	1	49
0	3	3	201017643366	15.641	2	1	49
4	3	3	201017643378	15.641	1	1	49
3	3	3	201017643769	15.641	1	1	49
3	3	3	201017644281	15.641	1	1	49
0	3	3	201017644324	15.641	1	1	49
2	3	3	201017645161	15.641	1	1	49
3	3	3	201017645430	15.641	1	1	49
0	3	3	201017645991	15.641	1	1	49
3	3	3	201017646474	15.641	1	1	49
0	3	3	201017646528	15.641	1	1	49
0	3	2	201017646864	5.214	1	1	49
3	3	3	201017647163	15.641	1	1	49
0	3	3	201017647973	15.641	1	1	49
0	3	3	201017649250	15.641	1	1	49
0	3	3	201017650738	15.641	1	1	49
2	3	3	201017650811	15.641	1	1	49
0	3	3	201017652156	15.641	1	1	49
0	2	3	201018459406	20	1	1	72
2	2	3	201018459731	20	1	3	72
3	2	3	201018459900	20	1	4	72
0	2	3	201018460011	20	1	1	72
3	2	2	201018460202	5	1	4	72
0	2	3	201018460464	20	1	4	72
0	2	3	201018460677	20	1	6	72
0	2	3	201018460924	20	1	2	72
0	2	3	201018461075	20	1	1	72
0	2	3	201018461222	20	1	6	72
0	2	3	201018461499	20	1	3	72
0	2	3	201018462175	20	1	4	72
0	2	3	201018462411	20	1	6	72
97	2	3	201018463034	20	1	2	72
3	2	3	201018463192	20	1	4	72
3	2	3	201018463208	20	1	3	72
3	2	2	201018464614	2	1	7	72
0	2	3	201018465758	20	1	6	72
0	2	3	201018465888	20	1	4	72
0	2	2	201018466463	5	1	3	72
0	2	3	201018467289	20	1	1	72
0	2	3	201018467438	20	1	4	72
0	2	3	201018467693	20	1	3	72
3	2	3	201018467709	20	1	4	72
0	2	3	201018468204	20	1	4	72
3	2	3	201018468846	20	1	1	72
3	2	2	201018469158	5	1	1	72
3	2	3	201018469210	20	1	6	72
0	2	3	201018469976	20	1	4	72
3	2	3	201018472608	20	1	3	72
0	2	3	201018979312	16.471	1	3	73
3	2	3	201018979775	16.471	1	2	73
21	2	3	201018980147	31.925	1	10	73
0	2	3	201018981648	16.471	1	3	73
21	2	3	201018981724	21.643	1	9	73
0	2	3	201018981884	16.471	1	1	73
21	2	3	201018982233	16.471	1	2	73
3	2	3	201018982297	31.925	1	10	73
3	2	3	201018982451	21.643	1	9	73
0	2	3	201018982954	21.643	1	9	73
0	2	3	201018982962	21.643	1	9	73
0	2	3	201018983506	31.925	1	10	73
0	2	3	201018983618	16.471	1	2	73
0	2	3	201018984464	21.643	1	9	73
3	2	3	201018984544	20.252	1	5	73
0	2	3	201018985563	16.471	1	2	73
0	2	3	201018985863	16.471	1	2	73
0	2	3	201018986201	31.925	1	10	73
2	2	3	201018986575	16.471	1	2	73
0	2	3	201018987481	16.471	1	1	73
3	2	3	201018987593	16.471	1	2	73
98	2	3	201019388308	16.703	1	9	74
97	4	3	201020183234	16.15	1	1	75
2	4	3	201020183528	16.15	1	4	75
97	4	4	201020185237	298.782	1	2	75
21	4	3	201020185337	16.15	1	1	75
97	4	3	201020185440	16.15	1	2	75
97	4	3	201020185757	16.15	1	2	75
0	4	3	201020186171	16.15	1	2	75
2	4	3	201020186239	14.067	1	5	75
97	4	3	201020186278	16.15	1	1	75
3	4	3	201020186359	16.15	1	2	75
97	4	3	201020186514	16.15	1	2	75
97	4	4	201020186877	298.782	1	2	75
97	4	3	201020187388	16.15	1	2	75
0	4	3	201020187484	16.15	1	2	75
97	4	3	201020188487	16.15	1	1	75
97	4	3	201020189447	16.15	1	2	75
97	4	3	201020189643	16.15	1	2	75
0	4	3	201020515195	300.83	1	7	76
0	4	3	201020515317	105.291	1	4	76
0	4	3	201020515505	105.291	1	3	76
0	4	3	201020515772	105.291	1	3	76
3	4	3	201020515775	105.291	1	3	76
0	4	3	201020516000	105.291	1	3	76
0	4	3	201020516215	105.291	1	4	76
0	4	3	201020516347	105.291	1	3	76
21	4	3	201020919203	55.318	1	1	78
0	4	4	201020919213	276.589	1	1	78
21	4	3	201020919722	55.318	1	1	78
0	4	3	201020919889	55.318	1	1	78
0	4	3	201020920171	55.318	1	1	78
0	4	3	201020920380	55.318	1	2	78
0	4	3	201020920491	55.318	1	1	78
21	4	3	201020920721	55.318	1	1	78
0	4	4	201020920797	276.589	1	1	78
0	4	3	201020921046	55.318	1	1	78
0	4	3	201020921257	55.318	1	1	78
0	4	3	201020921396	55.318	1	1	78
0	4	3	201020921460	55.318	1	2	78
0	4	3	201020921482	55.318	1	1	78
0	4	3	201020921717	55.318	1	1	78
0	4	3	201020922207	55.318	1	1	78
2	4	3	201020922218	55.318	1	1	78
3	4	3	201020922263	55.318	1	1	78
2	4	3	201020922339	55.318	1	1	78
3	4	3	201020922352	55.318	1	1	78
0	4	3	201020922422	55.318	1	1	78
0	4	3	201020922454	55.318	1	1	78
0	4	3	201020922627	55.318	1	1	78
21	4	3	201020922853	55.318	1	1	78
0	4	3	201020922858	55.318	1	1	78
0	4	3	201020922860	55.318	1	1	78
0	4	3	201020923145	55.318	1	1	78
0	4	3	201020923205	55.318	1	1	78
0	4	3	201020923226	55.318	1	1	78
21	4	3	201020923235	55.318	1	1	78
3	4	3	201020923375	55.318	1	1	78
0	4	3	201022090466	21.314	1	11	81
2	4	3	201022091658	16.827	1	4	81
0	4	3	201022091734	19.23	1	1	81
0	4	3	201022093563	15.561	1	7	81
0	4	3	201022093883	12.019	1	10	81
0	4	3	201022094515	19.23	1	1	81
0	4	3	201022094697	15.561	1	7	81
3	4	3	201022094895	19.23	1	1	81
0	4	3	201022095154	12.019	1	10	81
21	4	3	201022095298	12.019	1	10	81
0	4	3	201022095496	12.019	1	10	81
0	4	3	201022095624	16.827	1	4	81
0	4	3	201022097005	19.23	1	1	81
0	4	3	201022097085	16.827	1	4	81
0	4	3	201022097085	16.827	2	4	81
2	4	3	201022098189	16.827	1	4	81
0	4	3	201022098304	19.23	1	1	81
0	4	2	201022098972	2.404	1	3	81
0	4	2	201022099059	5.187	1	7	81
0	4	2	201022099712	4.808	1	1	81
3	4	3	201022310079	16.416	1	1	82
0	4	3	201022310367	16.416	1	1	82
3	4	3	201022310819	16.416	1	1	82
0	4	3	201022311056	16.416	1	1	82
0	4	3	201022311789	16.416	1	1	82
0	4	3	201022311970	16.416	1	1	82
0	4	3	201022312240	16.416	1	1	82
0	4	3	201022312262	16.416	1	1	82
0	4	3	201022312695	16.416	1	1	82
21	4	3	201022312874	16.416	1	1	82
3	4	3	201022313123	16.416	1	1	82
0	4	2	201022313302	5.472	1	1	82
0	4	4	201022313367	295.488	1	1	82
0	4	3	201022313882	16.416	1	1	82
0	4	3	201022314098	16.416	1	1	82
0	4	3	201022314389	16.416	1	1	82
3	4	3	201022314436	16.416	1	1	82
0	4	4	201022314499	295.488	1	1	82
0	4	4	201022314499	295.488	2	1	82
0	4	3	201022314943	16.416	1	1	82
3	4	3	201022314963	16.416	1	1	82
0	4	3	201022315181	16.416	1	1	82
0	4	3	201022315241	16.416	1	1	82
3	4	3	201022315446	16.416	1	1	82
2	4	3	201022315480	16.416	1	1	82
0	4	4	201022315619	295.488	1	1	82
0	4	3	201022315917	16.416	1	1	82
3	4	3	201022315924	16.416	1	1	82
2	4	3	201022316217	16.416	1	1	82
0	4	3	201022316243	16.416	1	1	82
0	4	3	201022316482	16.416	1	1	82
3	4	2	201022316489	5.472	1	1	82
0	4	3	201022316503	16.416	1	1	82
2	4	3	201022316510	16.416	1	1	82
0	4	3	201022316989	16.416	1	1	82
3	4	3	201022317024	16.416	1	1	82
2	4	3	201022317261	16.416	1	1	82
0	4	3	201022317575	16.416	2	1	82
3	4	3	201022317612	16.416	1	1	82
0	4	3	201022317623	16.416	1	1	82
0	4	3	201022318078	16.416	1	1	82
0	4	3	201022318368	16.416	1	1	82
3	4	3	201022318402	16.416	1	1	82
0	4	3	201022318599	16.416	1	1	82
0	4	3	201022318649	16.416	1	1	82
3	4	3	201022318872	16.416	1	1	82
0	4	3	201022319168	16.416	1	1	82
51	4	3	201022319178	16.416	1	1	82
0	4	3	201022319186	16.416	1	1	82
0	4	3	201022319402	16.416	1	1	82
3	4	3	201022319734	16.416	1	1	82
0	4	3	201022319942	16.416	1	1	82
0	4	3	201022319955	16.416	1	1	82
0	4	3	201022320224	16.416	1	1	82
3	4	3	201022320549	16.416	1	1	82
0	4	3	201022320611	16.416	1	1	82
0	4	3	201022321118	16.416	1	1	82
3	4	4	201022321364	295.488	1	1	82
0	4	3	201022321396	16.416	1	1	82
0	4	3	201022321414	16.416	1	1	82
