BTRAFCON	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
0	1	3	200910423248	57.524	1	9	2
0	1	3	200910423778	53.887	1	4	2
0	1	3	200910423830	49.28	1	6	2
0	1	3	200910424170	27.146	1	3	2
0	1	3	200910425068	89.853	1	10	2
1	1	3	200910425233	27.146	1	3	2
0	1	3	200910425379	49.28	1	6	2
0	1	3	200910425500	27.146	1	3	2
99	1	3	200910775315	15.62	1	16	3
0	1	3	200910778054	19.133	1	10	3
0	1	3	200910778407	19.898	1	4	3
0	1	3	200910778589	15.62	1	16	3
1	1	3	200910779214	19.864	1	8	3
0	1	3	200910780038	19.133	1	10	3
1	1	3	200910780076	14.573	1	21	3
0	1	3	200910780821	19.133	1	10	3
0	1	3	200910780828	14.573	1	21	3
0	1	4	200910780851	308.859	1	1	3
0	1	3	200910780924	15.62	1	16	3
0	1	3	200910780960	19.898	1	4	3
1	1	3	200910781335	19.898	1	4	3
1	1	4	200910781686	308.859	1	1	3
1	1	3	200910781776	19.864	1	8	3
0	1	3	200910782264	15.62	1	16	3
1	1	3	200910782382	20.222	1	7	3
1	1	2	200910782577	4.974	1	4	3
0	1	3	200910782705	20.315	1	3	3
99	1	3	200910782831	14.758	1	13	3
0	1	3	200910784683	15.62	1	16	3
1	1	3	200910784936	20.222	1	7	3
99	1	4	200910784971	310.913	1	10	3
1	1	2	200910785152	4.783	1	10	3
1	1	3	200910785800	20.315	1	3	3
1	1	3	200910786809	14.758	1	13	3
1	1	3	200910786905	15.62	1	16	3
0	1	3	200911160455	13.047	1	2	4
1	1	3	200911161179	59.362	1	11	4
0	1	3	200911161202	33.921	1	7	4
1	1	3	200911161419	13.047	1	2	4
0	1	3	200911161645	13.047	1	2	4
0	1	3	200911161742	33.921	1	7	4
0	1	3	200911162331	13.047	1	3	4
1	1	3	200911162444	13.047	1	2	4
0	1	3	200911162490	13.047	1	2	4
1	1	3	200911162579	33.921	1	7	4
0	1	3	200911162627	27.137	1	6	4
1	1	3	200911162933	13.047	1	2	4
8	1	3	200911162933	13.047	1	2	4
0	1	3	200911163159	13.047	1	2	4
0	1	3	200911163555	27.137	1	6	4
1	1	4	200911163797	298.504	1	6	4
0	1	4	200911163847	313.116	1	1	4
0	1	3	200911163871	13.047	1	2	4
0	1	3	200911163880	13.047	1	2	4
0	1	3	200911163884	13.047	1	2	4
0	1	4	200911164100	313.116	1	1	4
0	1	4	200911164100	313.116	2	1	4
0	1	3	200911164180	13.047	1	2	4
0	1	3	200911164355	59.362	1	11	4
0	1	3	200911164613	13.047	1	3	4
0	1	3	200911164643	121.593	1	17	4
1	1	3	200911164655	13.047	1	2	4
0	1	3	200911164785	13.047	1	3	4
0	1	3	200911164785	13.047	2	3	4
1	1	3	200911164792	13.047	1	4	4
0	1	3	200911164794	13.047	1	3	4
0	1	3	200911164801	13.047	1	3	4
0	1	3	200911164823	13.047	1	1	4
1	1	3	200911164885	13.047	1	1	4
21	1	3	200911164959	13.047	1	2	4
0	1	3	200911164972	13.047	1	3	4
0	1	3	200911164972	13.047	2	3	4
1	1	3	200911165092	13.047	1	2	4
0	1	3	200911165258	13.047	1	2	4
0	1	3	200911165279	13.047	1	2	4
21	1	3	200911165406	59.362	1	11	4
0	1	3	200911165463	13.047	1	2	4
0	1	3	200911166367	13.047	1	3	4
0	1	3	200911166852	13.047	1	2	4
0	1	3	200911166889	33.921	1	7	4
0	1	4	200911167145	305.288	1	7	4
0	1	3	200911167320	33.921	1	7	4
0	1	3	200911167956	13.047	1	2	4
0	1	3	200911168059	13.047	1	3	4
0	1	3	200911168330	13.047	1	2	4
0	1	3	200911515825	22.423	1	16	5
99	1	3	200911515843	16.569	1	1	5
21	1	3	200911516014	16.569	1	2	5
0	1	3	200911516109	16.459	1	8	5
0	1	3	200911516138	16.459	1	8	5
1	1	3	200911516775	16.569	1	1	5
97	1	3	200911516843	16.569	1	2	5
0	1	3	200911516988	30.708	1	22	5
21	1	3	200912002687	20.242	1	26	6
0	1	3	200912002908	20.242	1	26	6
21	1	3	200912413633	12.435	1	4	8
21	1	3	200912413659	28.382	1	15	8
0	2	3	200912800578	19.051	1	1	11
1	2	3	200912800585	19.051	1	1	11
0	3	3	200913029201	19.19	1	7	9
97	3	3	200913030755	15.754	1	8	9
1	3	3	200913031463	15.754	1	8	9
0	3	3	200913033370	27.04	1	16	9
0	3	3	200913034753	19.19	1	2	9
0	2	3	200913531245	19.051	1	2	11
1	2	3	200913531608	19.051	1	2	11
1	2	3	200913531787	19.051	1	3	11
0	2	3	200913531900	19.051	1	6	11
1	2	3	200913532026	19.051	1	2	11
1	2	3	200913532453	19.051	1	2	11
0	2	3	200913532743	19.051	1	6	11
0	2	4	200914063227	308.827	1	1	12
0	2	4	200914063279	308.827	1	3	12
0	2	3	200914063420	18.908	1	1	12
0	2	3	200914063457	20.788	1	9	12
0	2	3	200914063747	18.908	1	1	12
0	2	3	200914063846	12.211	1	5	12
1	2	3	200914064599	83.685	1	14	12
0	2	3	200914064812	20.788	1	9	12
1	2	3	200914734648	38.967	1	1	13
1	2	3	200914734865	38.967	1	6	13
0	2	3	200914735030	38.967	1	5	13
0	2	3	200914735043	38.967	1	1	13
0	2	3	200914735210	38.967	1	1	13
0	2	4	200914735589	311.734	1	5	13
21	2	3	200914735720	38.967	1	1	13
1	2	3	200914735734	38.967	1	1	13
99	2	3	200914735940	38.967	1	6	13
0	2	3	200914736040	38.967	1	2	13
0	2	3	200914736040	38.967	2	2	13
1	2	3	200914736310	38.967	1	1	13
21	2	3	200914736384	38.967	1	2	13
0	2	3	200914736425	38.967	1	1	13
0	2	3	200914736542	38.967	1	5	13
1	2	3	200914736548	38.967	1	1	13
21	2	3	200914736559	38.967	1	5	13
0	2	3	200914736657	38.967	1	1	13
21	2	3	200914736783	38.967	1	6	13
1	2	3	200914736795	38.967	1	6	13
0	2	3	200914736819	38.967	1	1	13
1	2	3	200914736820	38.967	1	1	13
0	2	3	200914737057	38.967	1	3	13
0	2	3	200914737093	38.967	1	5	13
21	2	3	200914737309	38.967	1	1	13
0	2	5	200914738227	77.933	1	1	13
1	1	3	200914834853	18.566	1	5	21
1	1	3	200914835224	18.566	1	5	21
0	1	3	200914835994	18.566	1	5	21
1	1	3	200914836326	18.566	1	5	21
99	1	3	200914836462	17.578	1	11	21
0	1	3	200914836578	14.341	1	16	21
1	1	3	200914837190	18.566	1	5	21
0	2	3	200914960910	22.772	1	16	33
0	2	3	200914962039	18.905	1	2	10
1	2	3	200914962408	13.597	1	15	10
0	3	3	200915440245	20.054	1	1	41
1	3	3	200915440522	20.054	1	1	41
1	3	3	200915440874	20.054	1	1	41
0	3	3	200915441160	20.054	1	1	41
0	3	3	200915441245	20.054	1	1	41
1	3	3	200915441462	20.054	1	1	41
99	3	3	200915441503	20.054	1	1	41
0	3	3	200915441584	20.054	1	1	41
1	3	4	200915441952	310.831	1	1	41
23	3	3	200915441995	20.054	1	1	41
99	3	3	200915442415	20.054	1	1	41
0	3	3	200915442603	20.054	1	1	41
0	3	3	200915442778	20.054	1	1	41
0	3	3	200915442794	20.054	1	1	41
1	3	3	200915442804	20.054	1	1	41
1	3	3	200915442841	20.054	1	2	41
0	3	4	200915442971	310.831	1	1	41
0	3	3	200915442980	20.054	1	1	41
1	3	3	200915443441	20.054	1	1	41
1	3	3	200915443512	20.054	1	1	41
0	3	3	200915443519	20.054	1	1	41
0	3	3	200915443881	20.054	1	1	41
0	3	3	200915444054	20.054	1	2	41
1	3	3	200915444375	20.054	1	1	41
0	3	3	200915444724	20.054	1	1	41
1	3	3	200915444809	20.054	1	1	41
1	3	3	200915444927	20.054	1	1	41
1	3	3	200915444950	20.054	1	1	41
0	3	3	200915445081	20.054	1	2	41
0	3	3	200915445081	20.054	2	2	41
0	3	3	200915445316	20.054	1	1	41
0	3	3	200915445333	20.054	1	1	41
0	3	3	200915445388	20.054	1	2	41
1	3	3	200915445656	20.054	1	2	41
1	3	3	200915445754	20.054	1	1	41
0	3	3	200915445770	20.054	1	1	41
0	3	3	200915445778	20.054	1	1	41
1	3	3	200915445883	20.054	1	1	41
0	3	3	200915446018	20.054	1	1	41
40	3	3	200915446216	20.054	1	2	41
1	3	3	200915446232	20.054	1	1	41
21	3	3	200915446263	20.054	1	2	41
0	3	3	200916126200	12.222	1	1	43
21	3	3	200916127019	12.222	1	3	43
1	3	3	200916127865	12.222	1	3	43
1	3	3	200916128555	12.222	1	1	43
21	3	3	200916128745	12.222	1	1	43
1	3	3	200916129843	12.222	1	3	43
0	3	3	200916130184	12.222	1	1	43
0	3	3	200916130382	12.222	1	3	43
0	3	3	200916130816	12.222	1	3	43
1	3	3	200916130848	12.222	1	3	43
0	3	3	200916131205	41.417	1	6	43
0	3	3	200916131519	12.222	1	1	43
1	3	3	200916132133	12.222	1	1	43
0	3	3	200916132365	41.417	1	6	43
0	3	3	200916132382	12.222	1	3	43
1	3	3	200916132562	12.222	1	1	43
1	3	3	200916132624	41.417	1	6	43
0	3	3	200916133938	41.417	1	6	43
0	3	3	200916134487	12.222	1	3	43
0	3	3	200916135004	12.222	1	1	43
0	3	3	200916136112	12.222	1	1	43
0	3	4	200916136386	305.538	1	1	43
0	3	3	200916137043	12.222	1	1	43
0	3	3	200916137052	12.222	1	1	43
0	3	3	200916139069	12.222	2	1	43
21	3	3	200916543938	20.212	1	1	45
0	3	3	200916545802	20.212	1	2	45
1	3	3	200916546338	20.212	1	1	45
99	3	3	200916547086	20.212	1	2	45
99	3	3	200916547594	20.212	1	1	45
0	3	3	200916548379	20.212	1	1	45
0	3	3	200916549407	20.212	1	1	45
0	3	3	200916549581	20.212	1	1	45
0	3	3	200916549996	20.212	1	2	45
0	3	3	200916551479	20.212	1	1	45
0	3	3	200916552209	20.212	1	1	45
0	3	3	200916553394	20.212	1	1	45
21	3	4	200916553815	313.292	1	1	45
1	3	3	200916554786	20.212	1	1	45
0	3	4	200916555110	313.292	1	1	45
1	3	3	200916555677	20.212	1	1	45
21	3	3	200917127060	79.655	1	1	51
0	3	3	200917127775	79.655	1	1	51
1	3	3	200917127777	79.655	1	1	51
0	3	3	200917127873	79.655	1	1	51
1	3	4	200917253261	311.784	1	1	48
0	3	3	200917253280	51.964	1	1	48
21	3	3	200917253872	51.964	1	1	48
0	3	3	200917253926	51.964	1	1	48
0	3	3	200917254572	51.964	1	1	48
1	3	3	200917255160	51.964	1	4	48
0	3	3	200917255168	51.964	1	1	48
0	3	3	200917255485	51.964	1	4	48
21	3	3	200917255497	51.964	1	3	48
0	3	3	200917255648	51.964	1	4	48
21	3	3	200917256525	51.964	1	3	48
0	3	3	200917257347	51.964	1	4	48
0	3	3	200917257885	51.964	1	1	48
21	3	3	200917258667	51.964	1	4	48
0	1	3	200917500230	20.242	1	26	6
1	1	3	200917500325	19.337	1	1	6
99	1	4	200917500461	311.22	1	20	6
1	1	3	200917500609	20.242	1	26	6
1	1	3	200917500864	14.82	1	20	6
1	1	3	200917500890	17.883	1	11	6
0	1	3	200917501089	16.463	1	7	6
0	1	3	200917501250	19.337	1	2	6
99	1	3	200917501285	20.242	1	26	6
21	1	3	200917501288	20.242	1	26	6
1	1	3	200917501296	14.82	1	20	6
0	1	3	200917501372	20.242	1	26	6
1	1	3	200917501443	16.363	1	5	6
0	1	3	200917501456	16.463	1	7	6
99	1	3	200917501465	14.82	1	20	6
0	1	3	200917501477	19.337	1	1	6
1	1	3	200917501492	17.883	1	11	6
1	1	3	200917501497	17.883	1	11	6
99	1	3	200917501516	20.242	1	26	6
1	1	3	200917501551	14.82	1	20	6
1	1	3	200917501581	17.238	1	4	6
21	1	3	200917501673	16.463	1	7	6
0	1	2	200917501850	5.488	1	7	6
1	1	4	200917501853	312.947	1	11	6
21	1	4	200917501990	311.22	1	20	6
1	1	3	200917502016	14.82	1	20	6
0	1	3	200917502022	14.82	1	20	6
0	1	3	200917502055	17.883	1	11	6
21	1	3	200917502139	16.463	1	7	6
99	1	3	200917502145	20.242	1	26	6
99	1	3	200917502171	20.242	1	26	6
0	1	3	200917502184	23.242	1	14	6
99	1	3	200917502204	20.242	1	26	6
0	3	3	200917625391	15.641	1	1	49
1	3	3	200917625443	15.641	1	1	49
21	3	3	200917625903	15.641	1	1	49
21	3	3	200917628047	15.641	1	1	49
1	3	3	200917628190	15.641	1	1	49
0	3	3	200917628603	15.641	1	1	49
0	3	3	200917628992	15.641	1	1	49
0	3	3	200917629927	15.641	1	1	49
0	3	3	200917630005	15.641	1	1	49
0	3	3	200917631001	15.641	1	1	49
0	3	3	200917631398	15.641	1	1	49
0	3	3	200917631876	15.641	1	1	49
21	3	3	200917632045	15.641	1	1	49
1	3	3	200917632565	15.641	1	1	49
21	3	3	200917633609	15.641	1	1	49
1	3	3	200917633791	15.641	1	1	49
1	3	4	200917634093	307.614	1	1	49
0	3	3	200917634224	15.641	1	1	49
1	3	3	200917636405	15.641	1	1	49
0	3	3	200918402024	19.19	1	4	9
0	3	3	200918402668	19.19	1	3	9
1	3	4	200918402934	311.837	1	6	9
99	3	3	200918403354	19.19	1	3	9
0	2	3	200918434977	20	1	1	72
1	2	3	200918436060	20	1	1	72
0	2	3	200918436964	20	1	6	72
1	2	3	200918438725	20	1	6	72
1	2	3	200918438750	20	1	4	72
99	2	3	200918438823	20	1	3	72
0	2	3	200918439838	20	1	6	72
1	2	3	200918439912	20	1	2	72
1	2	3	200918440052	20	1	3	72
0	2	3	200918440281	20	1	4	72
0	2	3	200918440720	20	1	4	72
0	2	3	200918440822	20	1	1	72
0	2	3	200918440836	20	1	3	72
0	2	3	200918440948	20	1	1	72
1	2	2	200918441755	5	1	6	72
0	2	3	200918443215	20	1	3	72
1	2	3	200918443366	20	1	1	72
0	2	3	200918443423	20	1	6	72
0	2	3	200918443662	20	1	3	72
0	2	3	200918443689	20	1	6	72
1	2	3	200918443872	20	1	6	72
0	2	3	200918444158	20	1	1	72
0	2	3	200918444315	20	1	6	72
0	2	3	200918444315	20	2	6	72
0	2	3	200918444826	20	1	4	72
0	2	3	200918444826	20	2	4	72
0	2	3	200918445293	20	1	1	72
0	2	3	200918445448	20	1	3	72
1	2	3	200918445583	20	1	3	72
1	2	3	200918446213	20	1	3	72
1	2	3	200918446556	20	1	2	72
1	2	3	200918447166	20	1	6	72
0	2	3	200918447384	20	1	6	72
99	2	3	200918447638	20	1	6	72
0	2	3	200918447713	20	1	4	72
0	2	3	200918448972	20	1	3	72
0	2	3	200918450616	20	1	1	72
0	2	3	200918451172	20	1	3	72
0	2	3	200918453140	20	1	3	72
0	2	3	200918968825	16.471	1	1	73
21	2	4	200918969242	303.001	1	9	73
0	2	3	200918970763	16.471	1	1	73
0	2	3	200918971035	16.471	1	1	73
0	2	3	200918971523	16.471	1	2	73
0	2	4	200918971574	319.251	1	10	73
0	2	3	200918971989	16.471	1	3	73
0	2	3	200918972026	31.925	1	10	73
0	2	3	200918972229	31.925	1	10	73
0	2	3	200918972444	21.643	1	9	73
21	2	3	200918972508	16.471	1	1	73
0	2	3	200918972694	16.471	1	2	73
0	2	3	200918972869	16.471	1	1	73
0	2	3	200918973272	16.471	1	2	73
1	2	3	200918974013	21.643	1	9	73
99	2	3	200918974190	16.471	1	3	73
21	2	3	200918974303	16.471	1	2	73
0	2	3	200918974586	16.471	1	2	73
0	2	3	200918974615	21.643	1	9	73
99	2	3	200918975878	20.252	1	5	73
0	2	3	200918976642	16.471	1	1	73
0	2	3	200919377776	16.703	1	9	74
21	2	3	200919378331	16.703	1	1	74
0	2	3	200919379815	16.703	1	1	74
21	2	3	200919380652	16.703	1	9	74
1	2	3	200919383570	16.703	1	9	74
1	4	3	200920176016	16.15	1	1	75
1	4	3	200920176277	16.15	1	1	75
99	4	3	200920179192	16.15	1	1	75
1	4	3	200920179279	16.15	1	2	75
99	4	3	200920179541	16.15	1	1	75
99	4	3	200920180060	16.15	1	2	75
99	4	3	200920180529	14.067	1	5	75
1	4	3	200920180584	16.15	1	1	75
99	4	4	200920180731	306.858	1	2	75
1	4	3	200920181002	14.067	1	5	75
21	4	4	200920181349	306.858	1	2	75
0	4	3	200920181656	16.15	1	1	75
0	4	3	200920513163	105.291	1	3	76
0	4	3	200920513329	105.291	1	18	76
0	4	3	200920513451	105.291	1	1	76
0	4	3	200920513746	105.291	1	3	76
21	4	3	200920514230	105.291	1	3	76
0	4	3	200920514238	105.291	1	6	76
0	4	3	200920514301	105.291	1	6	76
1	4	3	200920514391	105.291	1	3	76
1	4	3	200920514395	105.291	1	3	76
0	4	3	200920514722	105.291	1	3	76
0	4	3	200920800009	18.355	1	20	96
0	4	3	200920800075	18.355	1	20	96
0	4	3	200920800236	13.337	1	2	97
0	4	3	200920800347	13.337	1	2	97
1	4	3	200920801744	13.337	1	2	97
98	4	3	200920801744	13.337	1	2	97
0	4	3	200920801928	19.663	1	11	96
1	4	4	200920802163	303.067	1	43	96
0	4	3	200920804172	13.337	1	2	97
0	4	3	200920805260	18.355	1	20	96
1	4	3	200920805490	13.337	1	2	97
1	4	3	200920805535	20.539	1	5	97
0	4	3	200920806191	20.219	1	18	96
1	4	3	200920806937	13.337	1	2	97
1	4	4	200920807423	303.067	1	43	96
0	4	3	200920807691	19.194	1	33	96
0	4	3	200920808100	13.337	1	1	97
1	4	3	200920808200	13.337	1	2	97
21	4	3	200920808709	18	1	3	96
0	4	3	200920809526	13.337	1	4	97
1	4	3	200920809541	13.337	1	4	97
0	4	3	200920809638	13.337	1	2	97
0	4	3	200920809643	13.337	1	2	97
0	4	3	200920810023	15.507	1	8	96
1	4	3	200920810677	18.355	1	20	96
0	4	3	200920810755	18.355	1	20	96
1	4	3	200920811018	13.337	1	2	97
0	4	3	200920812194	18.355	1	20	96
0	4	3	200920812529	20.539	1	5	97
1	4	3	200920812554	13.337	1	4	97
1	4	4	200920812558	306.756	1	4	97
0	4	3	200920813098	15.951	1	43	96
0	4	3	200920813166	13.337	1	1	97
0	4	3	200920813361	13.337	1	4	97
1	4	3	200920813397	13.337	1	3	97
0	4	3	200920814342	20.219	1	18	96
21	4	3	200920914720	55.318	1	1	78
0	4	3	200920915137	55.318	1	1	78
21	4	3	200920915153	55.318	1	1	78
0	4	3	200920915324	55.318	1	1	78
1	4	3	200920915439	55.318	1	1	78
0	4	3	200920915548	55.318	1	1	78
1	4	3	200920915780	55.318	1	3	78
0	4	3	200920916018	55.318	1	1	78
1	4	3	200920916025	55.318	1	1	78
0	4	3	200920916049	55.318	1	1	78
0	4	3	200920916072	55.318	1	1	78
0	4	3	200920916118	55.318	1	1	78
0	4	3	200920916337	55.318	1	1	78
1	4	3	200920916353	55.318	1	1	78
0	4	3	200920916426	55.318	1	1	78
0	4	3	200920916839	55.318	1	1	78
0	4	3	200920917316	55.318	1	1	78
0	4	3	200920917851	55.318	1	1	78
0	4	3	200920918089	55.318	1	1	78
1	4	3	200920918159	55.318	1	1	78
21	4	3	200920918188	55.318	1	1	78
0	4	3	200920918464	55.318	1	4	78
0	4	3	200920918562	55.318	1	1	78
21	4	3	200920918645	55.318	1	1	78
1	4	3	200920918862	55.318	1	1	78
0	4	3	200920919183	55.318	1	2	78
0	3	2	200921213019	11.902	1	11	42
1	3	3	200921213667	16.665	1	1	42
0	3	3	200921214005	16.665	1	1	42
0	3	2	200921214144	11.902	1	11	42
0	3	3	200921214966	16.665	1	1	42
0	3	3	200921215590	16.665	1	4	42
0	3	3	200921216083	16.665	1	1	42
0	3	3	200921216635	16.665	1	1	42
0	3	3	200921216733	23.804	1	11	42
1	3	3	200921216830	16.665	1	4	42
1	3	3	200921218505	23.804	1	11	42
0	3	3	200921220509	23.804	1	11	42
0	3	3	200921220555	16.665	1	1	42
1	3	3	200921220642	16.665	1	2	42
40	3	3	200921220642	16.665	1	2	42
99	3	3	200921221232	16.665	1	1	42
1	3	3	200921221850	16.665	1	1	42
1	3	3	200921222481	16.665	1	2	42
40	3	3	200921222481	16.665	1	2	42
0	3	3	200921223333	16.665	1	1	42
0	3	4	200921223646	308.299	1	1	42
0	3	3	200921223703	16.665	1	1	42
40	3	3	200921223874	34.715	1	1	61
0	3	6	200921224095	141.651	1	1	42
1	3	3	200921224515	34.715	1	1	61
0	3	3	200921224518	34.715	1	1	61
0	3	3	200921224888	34.715	1	1	61
0	3	3	200921225140	16.665	1	1	42
0	4	3	200921315951	22.188	1	7	79
1	4	3	200921316002	22.188	1	7	79
0	4	3	200921316013	22.188	1	7	79
0	4	3	200922079371	19.23	1	1	81
99	4	3	200922079602	16.827	1	5	81
0	4	3	200922080014	21.314	1	11	81
21	4	3	200922080346	15.561	1	7	81
0	4	3	200922080763	19.23	1	1	81
0	4	3	200922082102	16.827	1	5	81
0	4	2	200922082156	2.404	1	3	81
1	4	3	200922082704	16.827	1	4	81
0	4	3	200922082956	12.019	1	10	81
0	4	3	200922083415	19.23	1	1	81
0	4	3	200922083515	12.019	1	10	81
0	4	3	200922083535	12.019	1	10	81
0	4	3	200922083601	16.827	1	3	81
0	4	3	200922084432	19.23	1	1	81
0	4	3	200922085033	19.23	1	1	81
0	4	3	200922086446	19.23	1	1	81
4	4	3	200922086471	19.23	1	1	81
0	4	3	200922086557	16.827	1	4	81
0	4	3	200922086557	16.827	2	4	81
1	4	3	200922086657	15.561	1	7	81
99	4	4	200922086915	312.494	1	10	81
0	4	3	200922086916	12.019	1	10	81
0	4	3	200922086931	15.561	1	7	81
1	4	3	200922087564	19.23	1	1	81
21	4	4	200922300129	311.904	1	1	82
0	4	3	200922300153	16.416	1	1	82
0	4	3	200922300183	16.416	1	1	82
21	4	3	200922300317	16.416	1	1	82
0	4	3	200922300346	16.416	1	1	82
1	4	3	200922300681	16.416	1	1	82
0	4	2	200922300716	5.472	1	1	82
0	4	3	200922300996	16.416	1	1	82
1	4	3	200922301056	16.416	1	1	82
0	4	3	200922301312	16.416	1	1	82
0	4	3	200922301343	16.416	1	1	82
0	4	3	200922301367	16.416	1	1	82
0	4	3	200922301565	16.416	1	1	82
0	4	3	200922301588	16.416	1	1	82
1	4	3	200922301839	16.416	1	1	82
0	4	3	200922301854	16.416	1	1	82
0	4	3	200922301870	16.416	1	1	82
0	4	3	200922301888	16.416	1	1	82
1	4	3	200922302087	16.416	1	1	82
99	4	3	200922302103	16.416	1	1	82
0	4	2	200922302324	5.472	1	1	82
0	4	3	200922302338	16.416	1	1	82
1	4	3	200922302367	16.416	1	1	82
0	4	3	200922302646	16.416	1	1	82
1	4	3	200922302650	16.416	1	1	82
0	4	3	200922302659	16.416	1	1	82
1	4	3	200922302956	16.416	1	1	82
1	4	3	200922303192	16.416	1	1	82
1	4	3	200922303595	16.416	1	1	82
0	4	3	200922303608	16.416	1	1	82
97	4	3	200922303612	16.416	1	1	82
0	4	3	200922303748	16.416	1	1	82
1	4	3	200922303978	16.416	1	1	82
21	4	3	200922303993	16.416	1	1	82
0	4	3	200922304003	16.416	1	1	82
1	4	3	200922304232	16.416	1	1	82
1	4	3	200922304266	16.416	1	1	82
0	4	3	200922304277	16.416	1	1	82
0	4	3	200922304501	16.416	1	1	82
1	4	3	200922304528	16.416	1	1	82
0	4	3	200922304558	16.416	1	1	82
0	4	3	200922304905	16.416	1	1	82
1	4	3	200922305047	16.416	1	1	82
0	4	3	200922305065	16.416	1	1	82
0	4	3	200922305747	16.416	1	1	82
1	4	3	200922305759	16.416	1	1	82
0	4	3	200922305780	16.416	1	1	82
0	4	3	200922305937	16.416	1	1	82
0	4	3	200922305945	16.416	1	1	82
1	4	3	200922306040	16.416	1	1	82
0	4	3	200922306226	16.416	1	1	82
0	4	4	200922306714	311.904	1	1	82
22	4	3	200922307115	16.416	1	1	82
0	4	4	200922307248	311.904	1	1	82
0	4	3	200922307427	16.416	1	1	82
0	4	3	200922307458	16.416	1	1	82
0	4	3	200922308022	16.416	1	1	82
1	4	3	200922308058	16.416	1	1	82
21	4	3	200922308068	16.416	1	1	82
1	4	3	200922308892	16.416	1	1	82
0	4	3	200922309296	16.416	1	1	82
0	4	3	200922309492	16.416	1	1	82
1	4	3	200922309556	16.416	1	1	82
0	4	3	200922396537	16.416	1	1	82
0	4	4	200922396766	311.904	1	1	82
1	4	4	200922397031	311.904	1	1	82
1	4	3	200922397101	16.416	1	1	82
1	4	3	200922397317	16.416	1	1	82
0	4	3	200922397338	16.416	1	1	82
4	4	3	200922397345	16.416	1	1	82
0	4	3	200922397364	16.416	1	1	82
0	4	4	200922397466	311.904	1	1	82
0	4	3	200922397938	16.416	1	1	82
0	4	3	200922398375	16.416	1	1	82
0	4	3	200922398411	16.416	1	1	82
21	4	3	200922398685	16.416	1	1	82
1	4	3	200922398694	16.416	1	1	82
1	4	3	200922399320	16.416	1	1	82
0	4	3	200922399614	16.416	1	1	82
0	4	3	200922399932	16.416	1	1	82
0	3	3	200923913136	18.408	1	1	50
0	3	3	200923913390	18.408	1	2	50
0	3	3	200923914541	18.408	1	2	50
0	3	3	200923914709	13.677	1	7	50
1	3	3	200923915319	18.408	1	2	50
1	3	3	200923915417	18.408	1	5	50
0	3	3	200923916973	18.408	1	3	50
1	3	3	200923917018	13.677	1	7	50
0	3	3	200923917031	18.408	1	2	50
1	3	3	200923917202	18.408	1	5	50
0	3	2	200923917273	4.602	1	1	50
0	3	3	200923917364	18.408	1	2	50
0	3	3	200923917746	18.408	1	1	50
0	3	3	200923917918	18.408	1	4	50
0	3	3	200923918135	18.408	1	3	50
0	3	3	200923918300	18.408	1	4	50
0	3	3	200923918392	18.408	1	2	50
0	3	3	200923919031	18.408	1	2	50
0	3	3	200923919271	13.677	1	7	50
0	3	3	200923919982	13.677	1	7	50
1	4	3	200924800282	16.15	1	3	75
21	4	3	200924800282	16.15	1	3	75
99	4	3	200924800426	16.15	1	3	75
99	4	3	200924800510	16.15	1	3	75
99	4	3	200924800808	16.15	1	4	75
99	4	3	200924800833	16.15	1	3	75
99	4	3	200924900132	16.15	1	3	75
99	4	3	200924900728	16.15	1	4	75
99	4	6	200924901386	137.278	1	4	75
1	4	3	200925100725	22.188	1	7	79
0	4	3	200925100800	22.188	1	7	79
0	4	3	200925102523	22.188	1	7	79
21	4	3	200925102543	22.188	1	7	79
0	4	3	200925102782	22.188	1	7	79
0	4	3	200925103335	22.188	1	7	79
0	4	3	200925103555	22.188	1	7	79
0	4	3	200925103555	22.188	2	7	79
0	4	3	200925103572	22.188	1	7	79
0	4	6	200925104019	144.222	1	7	79
0	4	3	200925104586	22.188	1	7	79
0	4	3	200925104889	22.188	1	7	79
99	4	3	200925104912	22.188	1	7	79
0	4	3	200925105410	22.188	1	7	79
0	4	3	200925106269	22.188	1	7	79
0	4	3	200925106522	22.188	2	7	79
0	4	3	200925106686	22.188	1	7	79
1	4	3	200925106715	22.188	1	7	79
99	4	3	200925106963	22.188	1	7	79
21	4	3	200925107082	22.188	1	7	79
0	4	3	200925107842	22.188	1	7	79
0	4	3	200925107854	22.188	1	7	79
0	4	3	200925107861	22.188	1	7	79
0	4	3	200925107879	22.188	1	7	79
0	4	3	200925108499	22.188	1	7	79
99	4	3	200925108533	22.188	1	7	79
0	1	4	200929935993	304.982	1	1	1
0	1	3	200929936092	33.887	1	2	1
1	1	3	200929936114	33.887	1	4	1
1	1	4	200929936180	304.982	1	8	1
0	1	3	200929936185	33.887	1	2	1
21	1	3	200929936281	33.887	1	4	1
0	1	3	200929936376	33.887	1	4	1
0	1	3	200929936430	33.887	1	1	1
21	1	3	200929936446	33.887	1	1	1
0	1	3	200929936541	33.887	1	2	1
0	1	3	200929937995	33.887	1	4	1
1	1	3	200929938353	33.887	1	1	1
0	1	3	200930021737	52.036	1	10	7
0	1	3	200930021897	18.793	1	3	7
0	1	3	200930022002	19.319	1	5	7
0	1	4	200930022225	310.091	1	2	7
21	1	3	200930022576	18.793	1	2	7
