REGION	STRATUM	CASENUM	WEIGHT	EVENTNUM	PGAD	PVEHNO	PJ	PSU
3	2	200923915740	4.602	1	4	1	3	50
3	4	200923916681	308.334	1	2	1	2	50
3	6	200923916984	138.06	1	3	1	3	50
3	5	200923917164	69.03	1	4	1	5	50
3	5	200923917164	69.03	2	4	2	5	50
3	2	200923917476	4.602	1	3	1	4	50
3	6	200923917494	138.06	1	4	1	4	50
3	4	200923917503	308.334	1	3	1	4	50
3	4	200923917556	308.334	2	3	1	5	50
3	4	200923917556	308.334	3	3	2	5	50
3	4	200923918035	314.572	1	4	1	7	50
3	3	200923918374	18.408	1	2	1	5	50
3	4	200923918443	308.334	1	3	1	2	50
3	4	200923918443	308.334	2	3	2	2	50
3	3	200923918610	18.408	2	4	1	5	50
3	6	200923918825	138.06	1	1	1	2	50
3	6	200923918825	138.06	2	1	2	2	50
3	3	200923919172	38.197	2	1	1	10	50
3	2	200923919764	4.602	3	1	1	4	50
3	2	200923919764	4.602	4	3	2	4	50
3	2	200923919764	4.602	5	3	3	4	50
3	2	200923919764	4.602	6	4	4	4	50
3	2	200923919764	4.602	7	1	5	4	50
3	2	200923919764	4.602	8	99	6	4	50
3	2	200923919764	4.602	9	99	7	4	50
3	1	200923920385	38.197	1	4	1	10	50
3	1	200923921555	38.197	1	1	1	10	50
4	4	200924800183	306.858	1	1	1	3	75
4	5	200924800381	64.602	1	1	1	3	75
4	1	200924800824	8.075	2	4	1	4	75
4	1	200924800824	8.075	3	2	2	4	75
4	3	200924800882	16.15	2	3	1	4	75
4	5	200924800902	64.602	1	4	1	3	75
4	4	200924800909	306.858	1	3	1	3	75
4	4	200924800988	306.858	1	12	1	4	75
4	4	200924801118	306.858	1	3	1	3	75
4	4	200924801157	306.858	1	3	1	4	75
4	4	200924900241	306.858	1	3	1	3	75
4	2	200924901056	8.075	6	2	1	1	75
4	2	200924901057	8.075	1	4	1	1	75
4	6	200925100144	144.222	1	4	1	7	79
4	6	200925100144	144.222	2	4	2	7	79
4	4	200925100425	310.632	1	4	1	7	79
4	4	200925100425	310.632	2	4	2	7	79
4	2	200925100650	11.094	1	2	1	7	79
4	2	200925100650	11.094	3	2	2	7	79
4	5	200925100654	66.564	1	4	1	7	79
4	5	200925100654	66.564	2	4	2	7	79
4	5	200925100681	66.564	1	1	1	7	79
4	5	200925100681	66.564	2	1	2	7	79
4	1	200925100694	11.094	1	14	1	7	79
4	1	200925100694	11.094	2	14	2	7	79
4	5	200925100993	66.564	1	4	1	7	79
4	3	200925101018	22.188	2	4	1	7	79
4	4	200925101585	310.632	1	4	1	7	79
4	4	200925101810	310.632	1	3	1	7	79
4	4	200925101810	310.632	2	3	2	7	79
4	1	200925101817	11.094	4	1	1	7	79
4	5	200925102244	66.564	2	3	1	7	79
4	5	200925102244	66.564	3	3	2	7	79
4	3	200925102246	22.188	1	3	1	7	79
4	3	200925102246	22.188	2	3	2	7	79
4	3	200925102246	22.188	3	4	3	7	79
4	6	200925102266	144.222	1	4	1	7	79
4	5	200925102274	66.564	2	3	1	7	79
4	1	200925102299	11.094	1	3	1	7	79
4	1	200925102531	11.094	2	3	1	7	79
4	1	200925102701	1.664	4	2	1	2	79
4	5	200925102786	66.564	1	4	1	7	79
4	1	200925102929	11.094	1	4	1	7	79
4	1	200925103135	11.094	1	4	1	7	79
4	4	200925103366	310.632	1	3	1	7	79
4	3	200925103595	22.188	2	3	1	7	79
4	4	200925103808	310.632	1	1	1	7	79
4	4	200925104560	310.632	1	3	1	7	79
4	4	200925104560	310.632	2	3	2	7	79
4	6	200925105187	144.222	2	4	1	7	79
4	6	200925105411	144.222	2	4	1	7	79
4	6	200925105411	144.222	3	4	2	7	79
4	5	200925106680	66.564	2	3	1	7	79
4	5	200925106680	66.564	3	3	2	7	79
4	5	200925106680	66.564	4	3	3	7	79
4	5	200925106680	66.564	5	14	4	7	79
4	4	200925106711	310.632	1	12	1	7	79
4	1	200925106966	11.094	1	4	1	7	79
4	1	200925107156	1.664	1	2	1	2	79
4	1	200925107598	11.094	1	1	1	7	79
4	1	200925107883	11.094	1	3	1	7	79
4	1	200925107883	11.094	2	4	2	7	79
4	5	200925108548	66.564	1	4	1	7	79
4	5	200925108548	66.564	2	4	2	7	79
4	1	200925108580	11.094	2	3	1	7	79
4	4	200925108819	310.632	1	3	1	7	79
1	6	200929934241	135.548	2	4	1	10	1
1	4	200929934302	304.982	2	4	1	13	1
1	4	200929934302	304.982	3	4	2	13	1
1	6	200929934355	135.548	1	1	1	1	1
1	4	200929935737	304.982	1	3	1	8	1
1	6	200929935950	135.548	1	1	1	1	1
1	6	200929935950	135.548	2	1	2	1	1
1	6	200929935986	135.548	1	4	1	8	1
1	6	200929936138	135.548	1	4	1	8	1
1	4	200929936143	304.982	1	3	1	8	1
1	5	200929936182	67.774	1	14	1	2	1
1	4	200929936346	304.982	1	3	1	1	1
1	6	200929936364	135.548	2	1	1	4	1
1	4	200929936375	304.982	1	4	1	4	1
1	4	200929936474	304.982	1	2	1	1	1
1	2	200929936581	33.887	1	3	1	7	1
1	2	200929936634	33.887	1	2	1	7	1
1	2	200929936712	33.887	2	4	1	7	1
1	5	200929936781	67.774	2	4	1	7	1
1	4	200929937783	304.982	1	3	1	8	1
1	5	200929937840	67.774	4	4	1	1	1
1	6	200929938199	135.548	1	1	1	4	1
1	6	200929938199	135.548	2	4	2	4	1
1	4	200929938256	304.982	1	4	1	1	1
1	6	200929938298	135.548	1	4	1	2	1
1	6	200929938313	135.548	2	4	1	2	1
1	4	200929938339	304.982	1	1	1	1	1
1	4	200929938351	304.982	1	1	1	1	1
1	5	200929938379	67.774	2	2	1	4	1
1	6	200929938438	135.548	2	1	1	7	1
1	2	200929938966	2.138	1	4	1	3	23
1	6	200930021498	140.951	2	3	1	1	7
1	5	200930021510	121.152	1	3	1	30	7
1	5	200930021510	121.152	2	2	2	30	7
1	5	200930021538	65.777	1	11	1	1	7
1	5	200930021538	65.777	2	13	2	1	7
1	1	200930021794	9.397	7	99	1	3	7
1	2	200930021863	9.397	1	3	1	2	7
1	5	200930021872	76.734	1	4	1	16	7
1	6	200930021951	135.231	1	99	1	5	7
1	5	200930022037	52.036	1	11	1	10	7
1	5	200930022041	69.148	1	1	1	8	7
1	6	200930022114	140.951	1	13	1	1	7
1	6	200930022114	140.951	2	2	2	1	7
1	6	200930022291	140.951	1	2	1	3	7
1	1	200930022299	9.397	3	14	1	3	7
1	6	200930022367	135.231	2	2	1	5	7
1	6	200930022367	135.231	3	2	2	5	7
1	6	200930022556	138.295	1	3	1	8	7
1	5	200930022777	77.275	1	4	1	5	7
1	5	200930022892	69.148	3	2	1	8	7
1	5	200930023148	76.734	2	1	1	16	7
1	5	200930023149	76.734	1	4	1	16	7
1	3	200930023454	18.793	1	1	1	3	7
1	3	200930023454	18.793	2	4	2	3	7
1	5	200930023589	76.734	1	3	1	16	7
1	5	200930023589	76.734	2	3	2	16	7
1	6	200930023593	153.468	1	3	1	16	7
1	6	200930023638	140.951	1	12	1	1	7
1	6	200930023751	121.152	1	3	1	30	7
1	6	200930023903	156.108	1	2	1	10	7
1	4	200930259226	299.334	1	4	1	1	23
1	6	200930259363	149.667	1	4	1	1	23
1	6	200930259363	149.667	2	4	2	1	23
1	6	200930259417	149.667	1	1	1	1	23
1	5	200930259437	64.143	3	4	1	1	23
1	4	200930259474	299.334	1	1	1	1	23
1	4	200930259595	299.334	1	4	1	1	23
1	4	200930260118	299.334	1	4	1	1	23
1	4	200930260216	309.665	1	4	1	6	23
1	4	200930260730	299.334	1	1	1	1	23
1	5	200930260873	64.143	1	1	1	1	23
1	5	200930260873	64.143	3	3	2	1	23
1	5	200930260886	64.143	2	4	1	1	23
1	6	200930260929	149.667	1	3	1	1	23
1	5	200930260945	64.143	1	4	1	1	23
1	5	200930260945	64.143	2	4	2	1	23
1	5	200930261057	64.143	1	4	1	1	23
1	1	200930261080	21.381	1	4	1	1	23
1	1	200930261080	21.381	2	4	2	1	23
1	3	200930261208	21.381	1	4	1	1	23
1	2	200930261251	2.138	1	4	1	2	23
1	4	200930261320	299.334	1	1	1	1	23
1	6	200930261347	149.667	1	4	1	1	23
1	5	200930261615	64.143	2	3	1	1	23
1	4	200930261946	299.334	1	3	1	1	23
1	5	200930262010	68.419	1	4	1	2	23
1	5	200930262105	64.143	3	1	1	1	23
1	5	200930262105	64.143	4	3	2	1	23
1	5	200930262105	64.143	5	3	3	1	23
1	1	200930262261	21.381	1	3	1	1	23
1	1	200930262382	21.381	3	2	1	1	23
1	1	200930262382	21.381	4	3	2	1	23
1	4	200930262509	299.334	1	4	1	1	23
1	4	200930262530	299.334	1	3	1	1	23
1	6	200930262707	142.922	1	3	1	6	23
1	4	200930262872	299.334	1	3	1	1	23
1	5	200930262921	64.143	1	4	1	1	23
1	4	200930262954	299.334	1	2	1	1	23
1	2	200930262984	2.138	2	1	1	2	23
1	2	200930262984	2.138	3	1	1	2	23
1	4	200930263058	299.334	1	3	1	1	23
1	4	200930263138	299.334	1	1	1	1	23
1	6	200930263379	149.667	1	1	1	1	23
1	5	200930263383	64.143	2	1	1	1	23
1	5	200930263392	64.143	2	12	1	1	23
1	5	200930263403	64.143	1	3	1	1	23
1	1	200930263434	2.138	1	14	1	4	23
1	4	200930263451	299.334	1	4	1	1	23
1	4	200930263496	299.334	1	1	1	1	23
1	4	200930263567	310.53	1	3	1	9	23
1	6	200930263832	149.667	1	1	1	1	23
1	6	200930263832	149.667	3	1	2	1	23
1	4	200930264012	299.334	1	3	1	1	23
1	1	200930264044	21.381	2	1	1	1	23
1	4	200930264048	299.334	1	3	1	1	23
1	4	200930264347	299.334	1	2	1	1	23
1	5	200930264624	64.143	2	2	1	1	23
1	4	200930264813	299.334	1	1	1	1	23
1	1	200930264923	21.381	2	3	1	1	23
1	5	200930265160	64.143	2	2	1	1	23
1	4	200930265212	299.334	1	3	1	1	23
1	4	200930265227	299.334	1	2	1	1	23
1	4	200930265359	299.334	2	4	1	1	23
1	4	200930265459	310.53	1	3	1	9	23
1	6	200930358697	142.127	1	3	1	1	24
1	4	200930358767	312.907	1	3	1	9	24
1	4	200930358805	319.785	1	1	1	12	24
1	4	200930358814	319.785	1	1	1	12	24
1	4	200930358878	312.907	1	3	1	9	24
1	4	200930358884	313.825	1	2	1	1	25
1	4	200930358939	321.278	1	4	1	14	25
1	4	200930358962	321.278	1	3	1	14	25
1	3	200930358964	107.093	1	4	1	14	25
1	3	200930358964	107.093	2	4	2	14	25
1	4	200930358974	313.825	1	3	1	2	25
1	4	200930359030	319.785	1	3	1	12	24
1	6	200930359049	159.893	1	4	1	12	24
1	6	200930359049	159.893	2	4	2	12	24
1	6	200930359049	159.893	3	4	3	12	24
1	4	200930359052	319.785	2	3	1	12	24
1	4	200930359223	324.909	1	3	1	6	25
1	4	200930359271	321.278	1	1	1	14	25
1	4	200930359286	316.75	1	2	1	2	24
1	4	200930359347	316.75	1	2	1	2	24
1	4	200930359347	316.75	2	3	2	2	24
1	4	200930359347	316.75	3	3	3	2	24
1	4	200930359438	319.785	1	4	1	12	24
1	3	200930359446	16.721	2	4	1	1	24
1	4	200930359502	313.003	1	3	1	7	24
1	4	200930359547	319.785	1	14	1	12	24
1	4	200930359555	319.785	1	3	1	12	24
1	4	200930359642	312.907	1	3	1	9	24
1	4	200930359676	316.207	1	4	1	7	25
1	4	200930359683	316.207	1	3	1	7	25
1	4	200930359710	316.75	1	1	1	2	24
1	4	200930359725	321.278	1	1	1	14	25
1	4	200930359817	319.785	1	3	1	12	24
1	4	200930359894	321.278	1	3	1	14	25
1	4	200930359982	321.278	1	3	1	14	25
1	4	200930359993	313.825	1	3	1	3	25
1	4	200930360005	319.785	1	2	1	12	24
1	4	200930360025	307.837	1	3	1	5	24
1	4	200930360050	324.909	1	3	1	6	25
1	4	200930360147	319.785	1	3	1	12	24
1	5	200930360276	69.556	3	1	1	7	24
1	5	200930360276	69.556	4	3	2	7	24
1	4	200930360278	313.003	1	2	1	7	24
1	4	200930360299	316.75	1	4	1	2	24
1	4	200930360423	324.909	1	4	1	6	25
1	4	200930360445	319.785	1	4	1	12	24
1	4	200930360445	319.785	2	4	2	12	24
1	4	200930360482	312.907	1	3	1	9	24
1	5	200930360490	56.892	2	14	1	9	24
1	4	200930360528	316.207	1	3	1	7	25
1	3	200930360533	45.172	2	3	1	7	25
1	4	200930360711	316.75	2	1	1	2	24
1	4	200930360912	307.837	1	2	1	5	24
1	4	200930360936	319.785	1	4	1	12	24
1	4	200930360959	312.907	1	3	1	9	24
1	4	200930361027	313.825	1	4	1	2	25
1	6	200930361043	144.842	2	13	1	1	25
1	6	200930361043	144.842	3	11	2	1	25
1	4	200930361193	319.785	1	3	1	12	24
1	4	200930361220	309.335	1	1	1	1	24
1	5	200930361254	56.892	2	4	1	9	24
1	5	200930361254	56.892	3	4	2	9	24
1	5	200930361254	56.892	4	4	3	9	24
1	5	200930361254	56.892	5	4	4	9	24
1	4	200930361411	319.785	1	3	1	12	24
1	4	200930361420	321.278	2	3	1	14	25
1	1	200930361506	28.446	3	1	1	9	24
1	1	200930361506	28.446	4	1	2	9	24
1	4	200930361662	319.785	1	3	1	12	24
1	5	200930361664	79.946	2	3	1	12	24
1	4	200930361822	313.003	1	1	1	7	24
1	3	200930361853	17.389	1	3	1	7	24
1	3	200930361853	17.389	2	3	2	7	24
1	4	200930361879	319.785	2	3	1	12	24
1	4	200930361891	312.907	1	3	1	9	24
1	4	200930362002	319.785	1	2	1	12	24
1	4	200930362014	319.785	1	1	1	12	24
1	5	200930362024	56.892	2	3	1	9	24
1	4	200930362163	316.207	1	4	1	7	25
1	4	200930362263	321.278	1	3	1	14	25
1	4	200930362266	321.278	1	2	1	14	25
1	5	200930362295	66.883	1	4	1	1	24
1	4	200930362351	312.907	1	1	1	9	24
1	6	200930362370	142.23	1	4	1	9	24
1	4	200930362518	316.75	1	3	1	2	24
1	4	200930362532	319.785	1	3	1	12	24
1	6	200930362533	159.893	1	3	1	12	24
1	4	200930362694	316.207	1	3	1	7	25
1	3	200930362696	45.172	1	4	1	7	25
1	4	200930362759	319.785	1	4	1	12	24
1	4	200930362801	312.907	1	1	1	9	24
1	4	200930362850	321.278	2	4	1	14	25
1	4	200930362886	312.907	1	1	1	9	24
1	4	200930362966	309.335	1	1	1	1	24
1	4	200930362988	319.785	1	1	1	12	24
1	4	200930363007	319.785	1	1	1	12	24
1	5	200930363029	69.556	5	1	1	7	24
1	3	200930363054	12.07	2	2	1	1	25
1	4	200930363320	312.907	1	1	1	9	24
1	4	200930363326	324.909	1	3	1	6	25
1	2	200930363379	40.614	1	4	1	6	25
1	2	200930363379	40.614	2	3	2	6	25
1	4	200930363387	316.207	1	3	1	7	25
1	4	200930363387	316.207	2	3	1	7	25
1	5	200930363515	56.892	1	4	1	9	24
1	4	200930363524	319.785	1	1	1	12	24
1	4	200930363587	307.837	1	3	1	5	24
1	4	200930363610	307.837	2	2	1	5	24
1	4	200930363629	312.907	1	3	1	9	24
1	6	200930363637	142.23	1	4	1	9	24
1	6	200930363637	142.23	2	4	2	9	24
1	4	200930363686	324.909	1	3	1	6	25
1	4	200930363745	324.909	1	99	1	6	25
1	4	200930363752	316.207	1	1	1	7	25
1	4	200930363764	313.825	1	2	1	1	25
1	4	200930363854	319.785	1	2	1	12	24
1	4	200930363870	319.785	2	4	1	12	24
1	4	200930363870	319.785	3	99	2	12	24
1	5	200930363890	69.556	2	3	1	7	24
1	5	200930363890	69.556	3	4	2	7	24
1	4	200930363917	312.907	1	4	1	9	24
1	4	200930363962	309.335	1	3	1	1	24
1	4	200930364037	321.278	1	1	1	14	25
1	4	200930364037	321.278	2	1	2	14	25
1	4	200930364037	321.278	3	1	3	14	25
1	6	200930364060	133.368	1	4	1	2	24
1	4	200930364069	316.75	1	4	1	2	24
1	3	200930364121	12.07	1	3	1	1	25
1	6	200930364166	139.112	1	2	1	7	24
1	4	200930364224	309.335	1	3	1	1	24
1	4	200930364244	313.003	1	3	1	7	24
1	4	200930364334	316.207	2	99	1	7	25
1	4	200930364341	316.207	2	4	1	7	25
1	4	200930364413	324.909	1	3	1	6	25
1	4	200930364439	312.907	1	4	1	9	24
1	5	200930364531	107.093	3	3	1	14	25
1	4	200930364584	324.909	1	4	1	6	25
1	3	200930364589	12.07	2	4	1	2	25
1	3	200930364589	12.07	3	4	2	2	25
1	5	200930364833	66.684	2	1	1	2	24
1	5	200930364833	66.684	3	4	2	2	24
1	4	200930364835	316.75	1	4	1	2	24
1	4	200930364857	316.75	1	3	1	2	24
1	4	200930365055	313.003	1	3	1	7	24
1	4	200930365072	312.907	2	1	1	9	24
1	4	200930365072	312.907	3	3	2	9	24
1	5	200930365082	66.684	1	3	1	2	24
1	4	200930365135	316.75	1	3	1	2	24
1	2	200930365241	12.07	1	4	1	2	25
1	2	200930365241	12.07	3	99	2	2	25
1	3	200930365330	107.093	1	4	1	14	25
1	4	200930365361	321.278	1	4	1	14	25
1	6	200930365436	133.368	2	3	1	2	24
1	6	200930365436	133.368	3	3	2	2	24
1	6	200930365436	133.368	4	4	3	2	24
1	4	200930365445	319.785	1	4	1	12	24
1	4	200930365453	319.785	1	3	1	12	24
1	4	200930365453	319.785	2	3	2	12	24
1	4	200930365544	316.75	1	1	1	2	24
1	4	200930365577	312.907	1	3	1	9	24
1	5	200930365605	107.093	1	3	1	14	25
1	5	200930365605	107.093	2	4	2	14	25
1	4	200930365619	321.278	1	1	1	14	25
2	4	200930440450	298.075	1	12	1	24	10
2	4	200930441162	311.78	1	14	1	12	33
2	4	200930441731	314.04	1	4	1	1	32
2	4	200930441746	314.04	1	14	1	1	32
2	6	200930441816	146.552	1	4	1	1	32
2	6	200930441816	146.552	2	4	2	1	32
2	6	200930441816	146.552	3	4	3	1	32
2	4	200930441828	314.04	1	12	1	1	32
2	4	200930441854	314.04	1	13	1	1	32
2	4	200930442349	310.58	1	3	1	2	10
2	1	200930442518	2.701	1	4	1	2	10
2	2	200930442830	2.701	1	13	1	4	10
2	2	200930442830	2.701	2	4	2	4	10
2	4	200930442965	298.075	1	14	1	24	10
2	4	200930443898	310.58	1	14	1	4	10
2	4	200930444406	309.077	1	1	1	5	10
2	4	200930444406	309.077	2	14	2	5	10
2	4	200930445228	310.58	1	3	1	1	10
2	3	200930446023	18.905	2	4	1	4	10
2	4	200930446530	314.04	1	12	1	1	32
2	1	200930446575	4.617	1	4	1	1	33
2	4	200930446922	312.758	1	11	1	8	33
2	6	200930447688	140.436	1	4	1	4	10
2	4	200930447736	298.075	1	1	1	24	10
2	3	200930447744	27.098	1	4	1	24	10
2	4	200930447762	298.075	1	3	1	24	10
2	4	200930448231	318.802	1	3	1	16	33
2	2	200930449212	2.094	1	4	1	2	32
2	4	200930449337	314.04	1	14	1	1	32
2	6	200930449399	146.552	1	12	1	1	32
2	2	200930449414	20.936	1	14	1	1	32
2	2	200930449415	20.936	1	12	1	1	32
2	3	200930449890	22.772	1	13	1	16	33
2	3	200930450236	18.905	1	12	1	4	10
2	4	200930450401	306.113	1	14	1	17	10
2	4	200930451257	314.04	1	1	1	1	32
2	4	200930451279	314.04	1	14	1	1	32
2	4	200930451352	309.312	1	4	1	1	33
2	4	200930451715	312.722	1	3	1	15	10
2	4	200930451773	298.075	2	4	1	24	10
2	4	200930452090	318.802	1	12	1	16	33
2	5	200930452213	67.517	2	12	1	1	10
2	4	200930452895	309.312	1	3	1	1	33
2	3	200930453192	18.766	1	3	1	8	33
2	4	200930453447	310.58	1	14	1	2	10
2	4	200930453704	314.04	1	3	1	1	32
2	6	200930453717	146.552	1	14	1	1	32
2	6	200930453717	146.552	2	3	2	1	32
2	4	200930453854	309.853	1	4	1	2	32
2	4	200930453854	309.853	2	4	2	2	32
2	4	200930454943	310.58	1	12	1	1	10
2	3	200930455117	18.905	1	3	1	2	10
2	4	200930455548	309.077	1	12	1	5	10
2	5	200930455559	67.846	1	4	1	5	10
2	5	200930455559	67.846	2	4	2	5	10
2	4	200930456004	314.04	1	11	1	1	32
2	4	200930456045	314.04	1	12	1	1	32
2	3	200930456059	20.936	1	14	1	1	32
2	3	200930456059	20.936	2	3	2	1	32
2	4	200930456926	312.758	1	14	1	8	33
2	4	200930457592	312.722	1	14	1	15	10
2	2	200930458739	4.617	1	13	1	4	33
2	4	200930459176	310.58	1	12	1	1	10
2	5	200930459649	62.808	3	1	1	1	32
2	6	200930459650	146.552	1	14	1	1	32
2	4	200930459671	314.04	1	13	1	1	32
2	4	200930460419	314.04	1	14	1	1	32
2	6	200930460444	146.552	1	4	1	1	32
2	4	200930800240	304.121	1	3	1	112	91
2	1	200930800279	3.976	1	4	1	9	91
2	4	200930800459	311.287	1	3	1	7	91
2	6	200930800586	139.515	1	4	1	15	91
2	4	200930800765	310.161	2	3	1	3	91
2	1	200930801053	10.363	3	11	1	32	91
2	3	200930801206	16.072	2	3	1	55	91
2	4	200930802086	310.887	1	3	1	32	91
2	4	200930802437	307.781	1	1	1	4	91
2	3	200930802725	16.979	1	2	1	7	91
2	4	200930802743	311.287	1	1	1	7	91
2	4	200930802773	310.746	1	14	1	46	91
2	4	200930802797	310.746	1	4	1	46	91
2	4	200930803613	305.742	1	3	1	14	91
2	4	200930803951	301.455	1	4	1	67	91
2	3	200930803985	21.532	1	3	1	67	91
2	6	200930803989	150.727	1	3	1	67	91
2	4	200930804291	305.37	1	2	1	55	91
2	4	200930804348	308.311	1	3	1	24	91
2	3	200930804487	20.391	2	2	1	19	91
2	4	200930804507	310.746	1	4	1	46	91
2	4	200930804557	310.746	1	4	1	46	91
2	4	200930804587	310.887	1	3	1	32	91
2	4	200930804890	310.161	1	2	1	3	91
2	6	200930805009	139.515	3	2	1	15	91
2	6	200930805786	139.152	1	4	1	9	91
2	3	200930805899	15.502	2	2	1	15	91
2	4	200930806129	307.781	1	4	1	4	91
2	4	200930806413	310.161	1	12	1	3	91
2	4	200930806576	304.121	1	1	1	112	91
2	4	200930806590	304.121	1	3	1	112	91
2	6	200930806596	152.061	2	3	1	112	91
2	4	200930806629	304.121	1	3	1	112	91
2	2	200930806819	5.66	4	4	1	7	91
2	2	200930806819	5.66	5	2	2	7	91
2	2	200930806819	5.66	6	2	3	7	91
2	2	200930806819	5.66	7	5	4	7	91
2	4	200930807043	305.37	1	3	1	55	91
2	4	200930807043	305.37	2	3	2	55	91
2	4	200930807043	305.37	3	3	3	55	91
2	4	200930807403	301.455	1	3	1	67	91
2	1	200930807643	5.66	2	3	1	7	91
2	4	200930807890	310.887	1	3	1	32	91
2	4	200930808046	307.781	1	1	1	4	91
2	4	200930808410	310.111	1	4	1	9	91
2	4	200930808537	310.746	1	3	1	46	91
2	4	200930809785	312.656	1	4	1	19	91
2	4	200930809883	310.746	1	3	1	46	91
2	3	200930810009	20.726	1	3	1	32	91
2	4	200930810534	305.37	1	4	1	55	91
2	4	200930810775	304.121	1	3	1	112	91
2	4	200930896507	310.161	1	3	1	3	91
2	3	200930897525	14.797	2	3	1	46	91
2	6	200930897718	140.982	1	2	1	3	91
2	4	200930897901	307.781	1	3	1	4	91
2	5	200930898003	65.953	3	1	1	4	91
2	5	200930898003	65.953	4	3	2	4	91
2	5	200930898003	65.953	5	3	3	4	91
2	4	200930898047	310.111	1	3	1	9	91
2	4	200930898310	311.287	1	12	1	7	91
2	4	200930898697	301.455	1	2	1	67	91
2	4	200930898751	310.746	1	4	1	46	91
2	5	200930898792	72.54	2	2	1	32	91
2	5	200930898792	72.54	4	4	2	32	91
2	4	200930899682	310.746	1	3	1	46	91
2	4	200930899952	310.161	1	3	1	3	91
1	6	200931121194	177.02	2	99	1	8	22
1	4	200931121360	303.023	1	99	1	6	22
1	6	200931121429	177.02	1	3	1	8	22
1	4	200931121445	354.04	1	3	1	8	22
1	4	200931121466	322.489	1	2	1	1	22
1	6	200931121552	121.209	1	3	1	6	22
1	4	200931121593	354.04	1	3	1	8	22
1	4	200931121658	322.489	1	3	1	1	22
1	4	200931121700	354.04	1	3	1	8	22
1	4	200931121745	322.489	1	3	1	1	22
1	6	200931121801	177.02	1	4	1	8	22
1	4	200931121817	322.489	1	14	1	1	22
1	4	200931121835	303.023	1	14	1	6	22
1	4	200931121856	303.023	1	2	1	6	22
1	5	200931122135	60.605	1	3	1	6	22
1	5	200931122135	60.605	2	3	2	6	22
1	1	200931122286	60.605	1	4	1	6	22
1	4	200931122340	303.023	1	3	1	6	22
1	6	200931122370	177.02	1	1	1	8	22
1	2	200931122376	88.51	1	3	1	8	22
1	4	200931122482	322.489	1	3	1	2	22
1	6	200931122495	121.209	1	3	1	6	22
1	4	200931122549	354.04	1	4	1	8	22
1	5	200931122639	60.605	1	1	1	6	22
1	2	200931122695	29.317	1	14	1	2	22
1	6	200931257556	140.049	1	4	1	2	26
1	4	200931258065	316.044	1	4	1	7	26
1	4	200931258098	299.94	1	3	1	13	26
1	2	200931258390	4.244	1	4	1	2	26
1	2	200931258563	4.244	1	1	1	2	26
1	2	200931258979	8.331	1	4	1	3	26
1	1	200931259717	12.508	1	1	1	9	26
1	1	200931259717	12.508	2	1	2	9	26
1	1	200931259717	12.508	3	1	3	9	26
1	4	200931259935	299.94	1	12	1	13	26
1	2	200931260103	4.244	3	2	1	2	26
1	2	200931260103	4.244	4	2	2	2	26
1	2	200931260103	4.244	5	2	3	2	26
1	2	200931260103	4.244	6	2	4	2	26
1	5	200931261064	67.902	2	4	1	1	26
1	1	200931261964	8.331	3	2	1	3	26
1	1	200931261964	8.331	4	3	2	3	26
1	1	200931261964	8.331	5	2	3	3	26
1	1	200931261964	8.331	6	3	4	3	26
1	5	200931262410	67.902	1	4	1	1	26
1	2	200931262449	15.802	1	1	1	7	26
1	1	200931262569	4.244	3	2	1	2	26
1	4	200931263250	309.805	1	4	1	2	26
3	2	200931408413	161.621	2	1	1	1	28
3	5	200931408426	161.621	1	4	1	3	28
3	5	200931408426	161.621	2	1	2	3	28
3	5	200931408426	161.621	3	1	3	3	28
3	5	200931408426	161.621	4	1	4	3	28
3	5	200931408426	161.621	5	1	5	3	28
3	5	200931408426	161.621	6	1	6	3	28
3	5	200931408426	161.621	7	1	7	3	28
3	5	200931408426	161.621	8	1	8	3	28
3	6	200931408443	161.621	1	4	1	1	28
3	6	200931408443	161.621	2	4	2	1	28
3	5	200931408446	161.621	1	1	1	3	28
3	4	200931408507	323.242	1	3	1	1	28
3	4	200931408604	323.242	1	14	1	2	28
3	4	200931408632	323.242	1	12	1	1	28
3	4	200931408661	323.242	1	3	1	1	28
3	6	200931408739	161.621	1	2	1	3	28
3	3	200931408757	161.621	2	3	1	1	28
3	3	200931408794	161.621	1	4	1	3	28
3	6	200931408831	161.621	1	4	1	1	28
3	4	200931408888	323.242	2	4	1	3	28
3	5	200931408949	161.621	1	1	1	2	28
3	5	200931408949	161.621	2	1	2	2	28
3	5	200931408949	161.621	3	1	3	2	28
3	5	200931408949	161.621	4	1	4	2	28
3	4	200931409159	323.242	1	1	1	2	28
2	4	200931500080	305.622	1	4	1	1	30
2	5	200931500353	67.984	1	4	1	2	30
2	6	200931500790	137.468	1	3	1	1	29
2	3	200931500873	22.639	2	3	1	1	30
2	4	200931501130	305.622	1	3	1	1	30
2	1	200931501736	3.399	9	1	1	3	30
2	1	200931502245	11.319	4	1	1	1	30
2	6	200931502585	135.832	1	3	1	1	30
2	6	200931502585	135.832	2	3	2	1	30
2	1	200931502805	11.319	2	4	1	1	30
2	1	200931502805	11.319	3	5	1	1	30
2	4	200931502838	309.327	1	12	1	2	30
2	4	200931503328	305.622	1	3	1	1	30
2	4	200931503402	305.622	1	4	1	1	30
2	3	200931503476	17.183	2	3	1	1	29
2	5	200931503700	67.916	1	1	1	1	30
2	5	200931503700	67.916	2	1	2	1	30
